Cod_setor;Situacao_setor;V001;V002;V003;V004;V005;V006;V007;V008;V009;V010;V011;V012;V013;V014;
355030801000094;1;0;880758;880758;0;0;0;7;33;81;44;38;20;6;1;
355030801000095;1;0;896279;896279;0;0;0;11;30;87;49;48;17;3;8;
355030801000096;1;0;472605;472605;0;0;0;4;30;42;31;22;7;1;3;
355030801000097;1;0;307025;307025;0;0;2;6;25;33;22;17;2;0;5;
355030801000098;1;0;504398;504398;0;0;1;10;40;65;28;13;14;0;40;
355030801000099;1;1;417129;417129;0;1;5;4;29;45;13;8;4;1;36;
355030801000100;1;0;1024372;1024372;0;0;1;4;34;48;23;34;56;19;34;
355030801000101;1;0;971899;971899;0;2;4;13;27;60;48;47;31;9;5;
355030801000102;1;0;1474758;1474758;0;0;0;3;14;46;40;65;62;25;7;
355030801000103;1;0;588036;588036;0;0;0;5;17;39;19;23;23;6;12;
355030801000104;1;1;1152865;1147765;5100;1;6;13;45;61;54;48;44;10;8;
355030801000105;1;0;180154;180154;0;0;0;4;16;15;8;6;6;3;2;
355030801000106;1;0;1099470;1099470;0;0;0;6;21;44;22;37;32;16;3;
355030801000107;1;0;399465;399465;0;0;1;2;19;53;11;27;5;1;0;
355030801000108;1;0;1048026;1048026;0;1;2;5;26;56;41;48;42;10;17;
355030801000109;1;0;689211;689211;0;1;2;2;18;51;35;29;24;2;13;
355030801000110;1;0;1072585;1072585;0;0;2;9;32;48;44;52;31;5;12;
355030801000111;1;0;1169193;1169193;0;0;0;16;51;56;45;58;33;10;9;
355030801000112;1;0;515176;515176;0;0;0;5;26;47;26;20;15;2;3;
355030801000113;1;0;587448;587448;0;0;3;9;38;46;18;19;19;2;35;
355030801000114;1;0;291020;291020;0;0;0;6;27;43;20;16;1;0;9;
355030801000115;1;0;102153;102153;0;0;0;2;12;9;6;5;3;0;39;
355030801000116;1;0;338070;338070;0;0;1;5;11;17;1;13;10;5;71;
355030801000117;1;0;1188771;1188771;0;0;0;1;21;29;20;33;31;24;2;
355030801000118;1;0;883223;883223;0;0;0;3;20;31;20;37;27;12;4;
355030801000119;1;1;3169735;3167735;2000;0;0;4;11;37;32;38;81;64;2;
355030801000120;1;0;2154911;2154911;0;0;0;4;24;57;32;57;71;33;2;
355030801000121;1;0;1300640;1300640;0;1;2;19;40;82;43;49;39;14;7;
355030801000122;1;0;1298721;1298721;0;0;1;14;33;47;38;44;23;10;36;
355030801000123;1;0;259432;259432;0;0;0;5;19;31;12;9;4;1;14;
355030801000124;1;0;224920;224920;0;0;2;3;16;27;10;11;5;1;8;
355030801000125;1;0;838378;838378;0;0;0;4;23;24;23;32;25;11;19;
355030801000126;1;0;1108515;1108515;0;0;0;1;15;21;22;40;54;14;165;
355030801000127;1;0;655587;655587;0;0;1;8;31;41;22;15;17;9;25;
355030801000128;1;0;2233985;2233985;0;1;0;3;3;11;12;34;42;40;22;
355030801000129;1;0;616633;616633;0;0;1;0;1;14;15;32;27;6;0;
355030801000130;1;0;909253;909253;0;0;0;2;14;38;45;57;36;7;1;
355030802000001;1;0;2835150;2835150;0;0;0;1;3;9;6;19;57;62;0;
355030802000002;1;0;2094661;2094661;0;0;1;1;2;10;13;25;52;43;9;
355030802000003;1;0;2270618;2270618;0;0;0;2;9;19;15;41;74;58;11;
355030802000004;1;0;1437246;1437246;0;0;0;2;13;16;19;23;47;28;23;
355030802000005;1;0;2517000;2517000;0;0;0;0;3;13;5;21;78;65;17;
355030802000006;1;0;2204760;2204760;0;0;1;2;3;17;14;27;53;49;40;
355030802000007;1;0;1963088;1963088;0;0;1;4;17;37;26;35;45;32;2;
355030802000008;1;0;3409540;3409540;0;0;0;3;5;23;22;31;69;85;35;
355030802000009;1;0;1517220;1517220;0;0;2;7;24;27;19;28;30;35;27;
355030802000010;1;0;2224898;2224898;0;0;0;1;13;41;41;47;61;46;6;
355030802000011;1;0;2395971;2395971;0;0;1;3;7;19;23;47;90;52;8;
355030802000012;1;0;1413837;1413837;0;0;0;2;5;5;12;16;38;35;14;
355030802000013;1;0;4959154;4959154;0;0;0;2;11;18;17;30;78;143;4;
355030802000014;1;0;1751711;1751711;0;0;0;0;4;2;7;14;39;50;3;
355030802000015;1;0;1438194;1438194;0;0;0;1;5;7;10;13;41;33;17;
355030802000016;1;0;1940472;1940472;0;0;0;1;1;4;6;14;28;50;5;
355030802000017;1;0;3196068;3196068;0;0;0;2;3;4;3;28;74;83;34;
355030802000018;1;0;6306938;6306938;0;0;1;0;3;6;11;17;63;149;30;
355030802000019;1;0;1061304;1061304;0;0;0;3;20;58;38;50;38;18;62;
355030802000020;1;0;799305;799305;0;0;2;7;19;53;50;37;37;10;3;
355030802000021;1;0;841103;841103;0;0;1;2;14;41;38;53;40;10;1;
355030802000022;1;0;3233917;3233917;0;0;1;0;1;1;12;22;74;104;5;
355030802000023;1;0;3558402;3558402;0;0;0;1;0;1;5;20;84;106;2;
355030802000024;1;0;1902772;1902772;0;0;0;0;0;7;9;25;58;49;1;
355030802000025;1;0;1696835;1696835;0;0;0;0;6;25;27;44;76;39;4;
355030802000026;1;0;1663430;1663430;0;0;0;7;13;31;21;48;63;39;2;
355030802000027;1;1;1946405;1945805;600;0;0;3;13;37;25;46;76;47;0;
355030802000028;1;0;1473211;1473211;0;0;1;1;4;11;11;32;64;47;6;
355030802000029;1;0;2022257;2022257;0;0;0;0;9;27;28;42;70;68;0;
355030802000030;1;0;811640;811640;0;0;0;1;13;18;10;21;28;18;13;
355030802000031;1;0;2934642;2934642;0;0;3;5;13;32;18;32;108;82;13;
355030802000033;1;0;544909;544909;0;0;0;4;17;24;9;17;19;13;10;
355030802000034;1;0;1544889;1544889;0;0;0;0;3;6;10;25;49;66;55;
355030802000035;1;0;2665659;2665659;0;0;0;1;5;8;20;46;78;96;4;
355030802000036;1;0;4257432;4257432;0;0;0;0;0;12;6;29;78;139;2;
355030802000037;1;0;3803907;3803907;0;0;1;2;10;16;14;35;86;104;41;
355030802000038;1;0;2318865;2318865;0;0;0;0;3;13;6;16;50;64;1;
355030802000039;1;0;2437593;2437593;0;0;0;0;0;1;5;16;31;67;3;
355030802000040;1;0;809948;809948;0;0;0;1;1;8;4;10;21;29;8;
355030802000041;1;0;2482053;2482053;0;0;0;0;0;2;6;19;60;71;3;
355030802000042;1;0;4378345;4378345;0;0;0;1;3;10;5;9;53;133;5;
355030802000043;1;0;7029761;7029761;0;0;0;0;2;5;9;19;63;186;4;
355030802000044;1;0;2960960;2960960;0;0;0;0;1;6;6;9;51;106;6;
355030802000045;1;0;2570410;2570410;0;0;0;0;6;9;8;15;41;86;3;
355030802000046;1;0;862753;862753;0;0;0;0;3;18;10;34;44;26;5;
355030802000047;1;0;3271016;3271016;0;0;0;2;7;17;17;34;67;96;23;
355030802000048;1;0;2249138;2249138;0;0;0;0;2;5;15;33;72;59;8;
355030802000049;1;0;1250044;1250044;0;0;0;1;7;19;22;31;46;35;10;
355030802000050;1;0;1110025;1110025;0;0;0;3;20;54;49;52;51;14;2;
355030802000051;1;0;1319144;1319144;0;0;1;5;21;52;35;61;59;14;39;
355030802000052;1;0;961220;961220;0;0;0;1;12;23;20;31;31;17;14;
355030802000053;1;0;1268894;1268894;0;0;0;1;1;6;7;18;22;15;2;
355030802000054;1;0;1633405;1633405;0;1;0;1;12;29;29;48;57;42;4;
355030802000055;1;0;2062438;2062438;0;0;0;1;17;40;42;61;79;63;4;
355030802000056;1;0;1938381;1938381;0;0;0;2;8;30;44;74;81;34;5;
355030802000057;1;0;2163821;2163821;0;0;1;0;2;14;16;64;81;67;4;
355030802000058;1;0;3799849;3799849;0;0;0;0;7;15;19;58;95;117;3;
355030802000059;1;0;1397322;1397322;0;0;1;7;19;32;33;40;47;37;6;
355030802000060;1;0;3122599;3122599;0;0;0;2;6;4;6;20;46;88;5;
355030802000061;1;0;2963778;2963778;0;0;1;6;17;14;7;17;45;76;12;
355030802000062;1;0;1781846;1781846;0;0;0;10;16;16;14;25;34;32;22;
355030802000063;1;0;922749;922749;0;0;0;2;7;8;8;18;53;31;26;
355030802000064;1;0;1653234;1653234;0;0;0;8;39;78;37;54;50;31;4;
355030802000065;1;0;1812388;1812388;0;0;0;7;14;21;14;27;46;55;5;
355030802000066;1;0;771426;771426;0;0;0;4;22;47;28;26;25;10;1;
355030802000067;1;0;2853444;2853444;0;0;0;0;0;5;7;11;48;75;1;
355030802000068;1;0;1677780;1677780;0;0;0;5;28;49;28;40;42;33;9;
355030802000069;1;0;1947451;1947451;0;0;0;0;4;3;5;5;16;47;0;
355030802000070;1;1;1796762;1795747;1015;0;1;2;10;8;5;13;25;42;6;
355030802000071;1;0;1079679;1079679;0;0;0;0;3;20;12;23;37;24;2;
355030802000072;1;1;1951472;1951472;0;1;0;4;11;19;12;31;49;49;18;
355030802000073;1;0;2903620;2903620;0;0;0;1;2;7;1;13;32;71;4;
355030802000074;1;0;2422185;2422185;0;0;0;0;1;0;1;4;31;77;67;
355030802000075;1;0;2463910;2463910;0;0;0;2;0;14;11;39;83;77;3;
355030802000076;1;0;2793567;2793567;0;0;1;2;9;18;16;21;48;50;20;
355030802000077;1;0;1106559;1106559;0;0;0;0;3;10;14;25;57;39;25;
355030802000078;1;0;633032;633032;0;0;0;3;16;30;14;19;19;9;1;
355030802000079;1;0;468322;468322;0;0;0;4;6;16;6;7;20;7;19;
355030803000001;1;0;501978;501978;0;1;6;39;82;93;23;12;3;1;15;
355030803000002;1;2;321296;319186;2110;4;16;70;57;67;9;4;0;0;18;
355030803000003;1;0;377470;377470;0;0;12;38;76;84;16;2;3;0;13;
355030803000004;1;3;426078;423058;3020;2;5;25;78;50;23;10;4;1;16;
355030803000005;1;2;803250;801950;1300;2;37;127;206;185;21;4;1;0;40;
355030803000006;1;0;468519;468519;0;0;0;36;91;93;21;9;0;0;1;
355030803000007;1;0;1032131;1032131;0;4;13;83;193;187;39;22;6;1;18;
355030803000008;1;0;527575;527575;0;0;8;32;85;98;21;5;3;1;22;
355030803000009;1;0;509316;509316;0;0;10;45;94;81;17;16;3;0;25;
355030803000010;1;1;944565;942565;2000;0;7;43;134;175;47;15;4;0;10;
355030803000011;1;0;842602;842602;0;4;9;49;173;168;43;9;1;0;12;
355030803000012;1;0;602271;602271;0;1;4;29;103;103;27;9;5;0;7;
355030803000013;1;0;526272;526272;0;2;4;20;55;102;17;12;6;1;23;
355030803000014;1;2;675813;674513;1300;0;0;20;71;90;31;19;7;2;6;
355030803000015;1;0;607057;607057;0;0;1;17;68;84;37;18;8;0;3;
355030803000016;1;0;386018;386018;0;0;4;16;51;65;20;10;2;0;2;
355030803000017;1;0;898370;898370;0;0;8;35;92;108;63;28;8;1;8;
355030803000018;1;0;779111;779111;0;0;1;29;99;121;33;29;8;0;5;
355030803000019;1;0;78836;78836;0;0;1;6;10;13;2;1;0;1;1;
355030803000020;1;0;278734;278734;0;4;2;22;40;65;10;5;0;0;10;
355030803000021;1;6;305742;301282;4460;1;13;39;71;62;8;5;0;0;6;
355030803000022;1;0;310862;310862;0;0;2;20;67;53;17;2;1;0;1;
355030803000023;1;1;400404;398804;1600;0;1;25;60;68;23;11;2;1;4;
355030803000024;1;0;543176;543176;0;1;9;65;105;104;25;7;3;1;15;
355030803000025;1;0;938325;938325;0;0;3;25;62;110;54;39;13;1;5;
355030803000026;1;0;847882;847882;0;0;1;15;65;106;42;30;17;3;7;
355030803000027;1;0;103710;103710;0;0;1;3;10;6;3;2;3;1;1;
355030803000028;1;0;248071;248071;0;0;5;34;55;45;11;0;0;0;4;
355030803000029;1;0;124691;124691;0;0;2;10;24;26;6;2;0;0;1;
355030803000030;1;0;851056;851056;0;0;5;62;190;176;31;14;2;0;3;
355030803000031;1;0;344589;344589;0;3;4;38;68;75;9;4;2;0;5;
355030803000032;1;0;486452;486452;0;0;8;66;158;88;19;1;0;0;6;
355030803000033;1;0;449689;449689;0;5;10;49;115;86;22;3;0;0;9;
355030803000034;8;"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";
355030803000035;1;1;419667;418967;700;0;7;35;84;74;20;11;1;0;19;
355030803000036;1;0;896137;896137;0;6;13;50;184;179;32;13;3;0;3;
355030803000037;1;0;558793;558793;0;1;7;39;103;95;29;8;2;0;2;
355030803000038;1;1;755697;754997;700;2;13;47;160;157;31;11;4;0;6;
355030803000039;1;0;470887;470887;0;1;8;37;98;87;16;4;1;0;12;
355030803000040;1;3;520319;518859;1460;1;8;42;109;134;19;7;0;0;5;
355030803000041;1;0;558755;558755;0;0;4;33;96;110;26;9;1;1;4;
355030803000042;8;0;174894;174894;0;0;9;36;47;31;3;0;0;0;9;
355030803000043;8;"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";
355030803000044;8;"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";
355030803000045;8;0;38125;38125;0;0;1;4;5;4;2;1;1;0;0;
355030803000046;8;0;38325;38325;0;1;0;6;10;6;3;0;0;0;3;
355030803000047;8;0;135110;135110;0;0;6;16;34;29;4;1;1;0;1;
355030803000048;8;0;145758;145758;0;2;11;19;41;29;3;4;0;0;1;
355030803000049;8;0;23320;23320;0;0;0;0;4;2;2;1;0;0;0;
355030803000050;8;0;19781;19781;0;0;0;2;8;6;0;0;0;0;0;
355030803000051;1;0;149244;149244;0;1;0;14;34;30;8;3;0;0;6;
355030803000052;1;0;245013;245013;0;0;2;28;46;41;12;6;0;0;4;
355030803000053;1;1;337002;336702;300;1;8;24;52;63;17;9;0;1;2;
355030803000054;1;0;417159;417159;0;0;8;28;87;91;16;2;1;0;9;
355030803000055;1;0;867151;867151;0;6;28;106;231;165;27;13;0;0;16;
355030803000056;2;0;52999;52999;0;2;1;8;12;15;2;0;0;0;2;
355030803000057;4;0;429750;429750;0;1;6;38;94;80;12;5;2;0;17;
355030803000058;1;0;115414;115414;0;0;3;11;28;26;6;1;0;0;0;
355030803000059;4;0;83983;83983;0;0;0;8;27;14;4;1;0;0;5;
355030803000060;1;0;150847;150847;0;2;3;24;52;28;4;0;0;0;1;
355030803000061;4;0;540289;540289;0;0;14;78;172;115;7;1;1;0;6;
355030803000066;8;0;11630;11630;0;0;0;4;4;1;0;0;0;0;1;
355030803000067;8;2;118270;116650;1620;0;15;28;35;17;0;1;0;0;4;
355030803000070;2;0;23475;23475;0;0;0;6;6;6;2;0;0;0;3;
355030803000071;2;"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";
355030803000073;2;0;115540;115540;0;0;0;4;9;17;6;2;2;0;0;
355030803000074;8;0;54550;54550;0;1;2;5;11;9;2;0;0;0;1;
355030803000076;1;0;715857;715857;0;2;5;28;107;133;36;16;3;0;9;
355030803000077;1;0;923362;923362;0;5;29;117;248;169;34;7;0;1;10;
355030803000078;4;0;114651;114651;0;0;8;15;31;20;4;2;0;0;3;
355030803000079;1;1;755204;753704;1500;3;11;75;185;162;24;5;0;0;16;
355030803000080;1;0;240688;240688;0;0;1;31;74;42;5;1;1;0;8;
355030803000082;2;0;46230;46230;0;0;0;3;9;8;1;1;0;0;0;
355030803000083;8;0;118322;118322;0;0;0;12;37;18;6;1;0;0;3;
355030803000084;8;0;45940;45940;0;0;2;3;11;7;4;0;0;0;0;
355030803000085;2;"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";
355030803000086;2;0;36817;36817;0;0;1;6;9;9;0;0;0;0;3;
355030803000087;8;0;20350;20350;0;0;0;0;2;4;2;1;0;0;1;
355030803000088;8;0;12770;12770;0;0;0;4;4;2;2;0;0;0;0;
355030803000089;2;0;8919;8919;0;0;0;2;2;1;1;0;0;0;1;
355030803000090;1;0;25099;25099;0;0;2;8;7;3;1;0;0;0;2;
355030803000091;2;0;193660;193660;0;0;5;26;42;32;9;1;0;0;6;
355030803000093;8;"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";
355030803000094;1;0;504880;504880;0;0;3;41;109;111;25;1;0;0;16;
355030803000095;2;0;46200;46200;0;0;0;2;6;6;1;2;0;0;5;
355030803000096;2;1;119435;118635;800;0;1;11;27;17;5;2;0;0;3;
355030803000097;8;0;14770;14770;0;0;0;2;2;6;0;0;0;0;2;
355030803000098;8;"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";
355030803000100;8;0;18240;18240;0;0;1;2;1;4;2;1;0;0;0;
355030803000101;3;0;659312;659312;0;1;5;38;119;130;30;11;1;0;15;
355030803000102;2;0;240435;240435;0;0;1;2;8;10;5;9;5;2;0;
355030803000103;2;0;35960;35960;0;1;2;1;4;8;2;1;0;0;0;
355030803000104;2;0;12858;12858;0;0;2;3;2;1;2;0;0;0;0;
355030803000105;1;0;485427;485427;0;1;8;52;115;90;26;10;0;0;7;
355030803000106;8;"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";
355030803000107;8;0;32480;32480;0;0;2;12;8;2;1;0;0;0;2;
355030803000111;1;0;405689;405689;0;2;6;57;110;71;14;4;1;0;8;
355030803000112;1;4;110525;107245;3280;2;11;33;32;12;1;0;0;1;14;
355030803000113;1;0;111525;111525;0;3;5;15;22;22;4;2;0;0;5;
355030803000114;1;1;1081059;1079859;1200;3;12;36;95;88;37;47;32;7;17;
355030803000115;1;0;374089;374089;0;3;17;65;117;74;11;3;0;0;20;
355030803000116;1;6;117347;114747;2600;1;17;38;31;21;1;0;0;0;27;
355030803000117;1;0;147214;147214;0;0;12;29;38;28;2;2;0;0;9;
355030803000118;1;0;82968;82968;0;1;5;5;22;20;2;1;0;0;1;
355030803000119;1;0;281886;281886;0;1;8;40;77;58;5;1;0;0;10;
355030803000120;1;0;140872;140872;0;2;22;32;42;16;5;0;0;0;12;
355030803000121;1;0;477560;477560;0;3;24;60;127;90;13;7;1;0;13;
355030804000001;1;0;325280;325280;0;0;2;18;66;77;8;1;0;0;2;
355030804000002;1;0;394260;394260;0;1;4;14;68;41;20;10;6;0;21;
355030804000003;1;0;454037;454037;0;1;1;14;42;83;21;14;3;0;3;
355030804000004;1;0;344149;344149;0;0;11;23;62;65;8;10;0;0;26;
355030804000005;1;0;912255;912255;0;2;9;42;103;107;54;30;8;1;11;
355030804000006;1;0;116260;116260;0;1;17;34;38;11;1;0;0;0;3;
355030804000007;1;0;475551;475551;0;0;1;9;33;51;25;18;9;2;2;
355030804000008;1;1;538558;537958;600;2;3;17;53;85;25;14;3;0;9;
355030804000009;1;0;170350;170350;0;5;20;56;50;25;2;0;0;0;16;
355030804000010;1;0;295918;295918;0;0;8;30;50;52;13;5;3;0;3;
355030804000011;1;1;616215;615615;600;1;4;28;103;121;31;12;3;0;10;
355030804000012;1;0;670637;670637;0;0;3;12;45;78;37;23;12;0;3;
355030804000013;1;0;778775;778775;0;0;2;9;49;112;28;22;14;2;4;
355030804000014;1;0;862352;862352;0;0;8;33;81;103;34;41;12;3;18;
355030804000015;1;0;636960;636960;0;0;2;14;54;74;23;19;11;2;17;
355030804000016;1;0;502620;502620;0;0;3;13;41;53;34;17;8;1;4;
355030804000017;1;0;353070;353070;0;2;1;14;43;54;24;11;3;1;9;
355030804000018;1;0;424325;424325;0;0;3;17;73;65;22;11;7;0;6;
355030804000019;1;0;352101;352101;0;4;30;89;105;55;1;0;0;0;25;
355030804000020;1;0;555203;555203;0;0;9;32;111;110;17;8;4;0;12;
355030804000021;1;0;821741;821741;0;1;1;25;65;90;51;29;13;0;62;
355030804000022;1;0;1222292;1222292;0;1;0;12;69;104;67;56;25;0;4;
355030804000023;1;1;917036;914936;2100;0;0;11;39;85;57;46;13;3;1;
355030804000024;1;0;674919;674919;0;0;2;27;62;102;28;18;6;1;5;
355030804000025;1;0;1624865;1624865;0;0;1;7;25;86;79;74;50;7;3;
355030804000026;1;0;762111;762111;0;1;3;11;46;71;46;39;15;1;2;
355030804000027;1;0;881842;881842;0;0;1;22;52;64;40;43;22;1;6;
355030804000028;1;2;1218200;1216598;1602;0;0;5;43;116;56;50;41;4;5;
355030804000029;1;0;670955;670955;0;0;4;25;83;125;28;16;4;2;0;
355030804000030;1;0;856053;856053;0;0;8;28;94;105;44;30;19;0;11;
355030804000031;1;0;650709;650709;0;0;5;16;73;112;38;20;6;2;7;
355030804000032;1;0;402243;402243;0;0;6;27;76;67;15;13;1;0;5;
355030804000033;1;0;421957;421957;0;0;1;26;46;67;20;15;6;0;8;
355030804000034;1;0;440249;440249;0;0;0;7;42;56;20;16;10;1;3;
355030804000035;1;0;793177;793177;0;0;2;25;62;114;46;29;7;0;6;
355030804000036;1;0;447024;447024;0;1;9;43;94;80;18;3;5;0;33;
355030804000037;1;0;301962;301962;0;5;43;78;91;40;4;3;0;0;10;
355030804000038;1;1;451243;450473;770;0;5;22;61;75;25;14;5;2;2;
355030804000039;1;0;602950;602950;0;0;1;7;46;64;33;17;11;1;0;
355030804000040;1;0;327780;327780;0;0;0;6;24;43;20;12;7;1;2;
355030804000041;1;0;1163256;1163256;0;0;1;7;54;92;40;35;23;6;2;
355030804000042;1;1;1054614;1054054;560;0;1;7;54;96;48;47;20;3;5;
355030804000043;1;0;541798;541798;0;0;3;4;32;51;17;17;8;6;21;
355030804000044;1;0;385940;385940;0;0;2;5;45;61;15;10;3;1;7;
355030804000045;1;0;542011;542011;0;0;1;10;40;70;32;20;10;0;5;
355030804000046;1;0;598814;598814;0;0;3;26;89;89;32;15;6;0;8;
355030804000047;1;0;363523;363523;0;0;0;11;38;39;25;10;5;0;15;
355030804000048;1;0;527688;527688;0;0;1;9;39;45;37;22;10;3;3;
355030804000049;1;0;548310;548310;0;0;0;7;19;59;32;29;14;1;35;
355030804000050;1;0;798490;798490;0;0;1;3;40;111;56;36;10;1;3;
355030804000051;1;0;767543;767543;0;0;1;11;35;98;41;28;14;1;3;
355030804000052;1;0;873442;873442;0;0;1;13;47;108;47;36;10;1;1;
355030804000053;1;0;178610;178610;0;0;3;13;30;28;9;7;0;1;16;
355030804000054;1;1;604557;604557;0;2;7;21;64;96;37;20;4;0;10;
355030804000055;1;0;451122;451122;0;1;7;24;73;83;18;7;5;0;7;
355030804000056;1;0;304620;304620;0;0;1;6;47;59;19;6;0;0;1;
355030804000057;1;1;456656;456056;600;0;1;15;49;76;30;17;5;0;2;
355030804000059;1;0;489767;489767;0;1;2;25;85;79;27;7;2;0;5;
355030804000060;1;0;525229;525229;0;1;6;32;91;104;25;16;2;0;8;
355030804000061;1;0;240880;240880;0;1;5;36;89;39;7;2;0;0;10;
355030804000062;1;0;3567655;3567655;0;0;1;8;27;33;21;83;199;58;9;
355030804000063;1;0;837069;837069;0;0;1;7;50;92;47;25;18;4;5;
355030804000064;1;0;1008451;1008451;0;0;1;8;25;71;37;34;20;5;3;
355030804000065;1;0;311990;311990;0;0;3;18;33;43;14;9;1;1;32;
355030804000066;1;0;536390;536390;0;1;5;23;77;84;29;15;5;0;8;
355030804000067;1;0;465390;465390;0;0;0;10;34;50;29;18;13;1;28;
355030804000068;1;0;527417;527417;0;0;1;19;58;65;36;14;2;0;4;
355030804000069;1;0;561277;561277;0;0;1;8;29;57;31;19;14;1;3;
355030804000070;1;1;839464;838514;950;0;1;8;58;95;38;27;13;4;3;
355030804000071;1;0;855909;855909;0;0;4;12;39;93;38;35;12;5;43;
355030804000072;1;1;293950;293100;850;2;2;11;49;82;15;5;0;0;21;
355030804000073;1;0;304106;304106;0;1;1;15;36;46;19;12;0;0;9;
355030804000074;1;0;271940;271940;0;0;3;10;32;44;10;8;1;1;15;
355030804000075;1;0;397628;397628;0;1;4;25;63;75;13;10;4;0;51;
355030804000076;1;0;408127;408127;0;2;0;22;57;51;23;17;1;0;2;
355030804000077;1;0;641535;641535;0;2;2;5;38;78;31;28;3;0;32;
355030804000078;1;0;703133;703133;0;0;3;32;103;118;39;13;2;1;6;
355030804000079;1;0;432103;432103;0;0;0;18;53;68;23;10;3;1;3;
355030804000080;1;0;449239;449239;0;0;1;23;88;95;16;9;1;0;5;
355030804000081;1;0;411373;411373;0;2;4;21;57;80;15;10;2;0;12;
355030804000082;1;0;629889;629889;0;1;5;27;93;89;25;9;2;2;26;
355030804000083;1;0;320125;320125;0;0;4;24;72;63;13;3;0;0;7;
355030804000084;1;0;635104;635104;0;2;4;27;58;83;30;22;8;2;7;
355030804000085;1;0;641762;641762;0;0;0;10;25;47;34;28;14;1;2;
355030804000086;1;0;1259095;1259095;0;0;1;5;31;52;52;58;30;7;1;
355030804000087;1;2;256265;254790;1475;2;9;20;29;43;9;4;1;2;31;
355030804000088;1;0;646457;646457;0;0;7;23;73;99;38;14;7;0;6;
355030804000089;1;1;308317;307807;510;0;1;13;38;57;16;13;2;1;10;
355030804000090;1;0;482209;482209;0;2;1;27;67;91;24;11;6;0;7;
355030804000091;1;0;454243;454243;0;0;13;31;71;58;22;11;7;0;11;
355030804000092;1;0;486765;486765;0;0;4;30;68;73;28;15;3;0;7;
355030804000093;1;0;331137;331137;0;1;2;27;53;44;9;9;0;2;29;
355030804000094;1;0;234332;234332;0;10;30;49;70;48;8;1;1;0;26;
355030804000095;1;0;428286;428286;0;1;4;28;77;61;23;10;3;0;5;
355030804000096;1;0;415733;415733;0;8;25;51;103;72;12;4;0;0;54;
355030804000097;1;0;479478;479478;0;0;3;24;76;84;28;11;1;0;2;
355030804000098;1;0;409609;409609;0;0;2;29;58;59;27;11;4;0;3;
355030804000099;1;0;566772;566772;0;0;5;17;55;95;21;20;3;0;4;
355030804000100;1;0;437026;437026;0;0;9;39;84;80;19;7;1;1;51;
355030804000101;1;0;510039;510039;0;1;2;20;72;85;20;8;0;1;2;
355030804000102;1;0;499681;499681;0;0;2;24;126;125;13;3;0;0;21;
355030804000103;1;0;591336;591336;0;0;2;7;52;66;30;28;4;1;0;
355030804000104;1;0;681677;681677;0;2;4;41;118;103;30;19;2;1;15;
355030804000105;1;0;261374;261374;0;2;5;24;52;46;7;4;1;0;13;
355030804000106;1;0;615774;615774;0;3;7;49;94;101;31;19;3;0;16;
355030804000107;1;1;551357;551057;300;1;8;36;102;99;26;14;3;0;4;
355030804000108;1;0;537102;537102;0;0;5;45;96;88;24;8;4;0;29;
355030804000109;1;0;143230;143230;0;0;1;4;11;19;4;5;2;1;1;
355030804000110;1;0;446983;446983;0;0;2;15;56;65;25;18;1;0;7;
355030804000111;1;0;972588;972588;0;1;2;14;43;142;80;39;11;2;1;
355030804000112;1;1;921674;920874;800;0;1;12;65;106;48;46;12;1;5;
355030804000113;1;0;721703;721703;0;0;9;22;66;106;55;22;5;0;6;
355030804000114;1;0;455240;455240;0;0;1;5;43;67;23;18;7;1;2;
355030804000115;1;0;265169;265169;0;1;1;20;42;41;11;0;2;1;3;
355030804000116;1;0;326060;326060;0;0;5;17;51;48;21;7;4;0;4;
355030804000117;1;0;392442;392442;0;0;10;22;71;63;18;7;2;1;4;
355030804000118;1;0;628924;628924;0;0;3;12;81;84;29;15;5;4;8;
355030804000119;1;0;312033;312033;0;0;3;22;67;37;16;11;2;0;3;
355030804000120;1;0;415736;415736;0;1;4;13;61;57;19;16;1;0;8;
355030804000121;1;0;129054;129054;0;0;12;39;38;19;4;3;1;0;27;
355030804000122;1;0;538556;538556;0;0;3;14;58;90;33;19;2;0;4;
355030804000123;1;0;398902;398902;0;0;1;14;49;74;29;15;3;0;2;
355030804000124;1;0;923249;923249;0;0;0;1;18;31;47;63;41;3;28;
355030804000125;1;0;26620;26620;0;0;1;1;4;7;2;0;0;0;0;
355030805000001;1;0;648110;648110;0;2;3;27;71;86;35;19;8;0;6;
355030805000002;1;0;493635;493635;0;0;3;15;60;64;27;18;3;0;3;
355030805000003;1;1;382043;380043;2000;1;2;9;38;66;17;18;5;0;4;
