Cod_setor;Situacao_setor;V001;V002;V003;V004;V005;V006;V007;V008;V009;V010
355030881000078;1;19;3;0;11;0;22;2;0;13;0
355030881000079;1;13;1;0;13;0;15;2;0;15;0
355030881000080;1;12;0;0;7;0;19;0;0;11;0
355030881000081;1;15;1;0;2;0;5;0;0;4;0
355030881000082;1;25;1;0;7;0;13;1;0;14;0
355030881000083;1;2;1;0;0;0;4;1;0;1;0
355030881000084;1;10;7;0;18;0;7;3;0;13;0
355030881000085;1;12;2;0;13;0;21;4;0;15;0
355030881000086;1;7;0;0;1;0;4;0;1;1;0
355030881000087;1;30;1;0;17;0;34;0;0;25;0
355030881000088;1;28;2;0;9;0;30;1;0;5;0
355030881000089;1;4;0;0;11;0;2;0;0;11;0
355030881000090;1;15;0;0;3;0;9;0;0;0;0
355030881000091;1;12;0;1;1;0;14;0;0;1;0
355030881000092;1;8;0;0;0;0;11;1;0;0;0
355030881000093;1;6;0;0;1;0;15;0;0;0;0
355030881000094;1;10;0;0;2;0;6;1;0;0;0
355030881000095;1;13;0;0;0;0;14;0;0;1;0
355030881000096;1;17;0;0;1;0;16;0;0;2;0
355030881000097;1;18;1;0;0;0;13;1;0;1;0
355030881000098;1;14;0;0;2;0;13;1;1;2;0
355030881000099;1;0;0;0;0;0;1;0;0;0;0
355030881000100;1;5;0;0;2;0;3;0;0;0;0
355030881000101;1;12;2;0;2;0;12;0;0;3;0
355030881000102;1;15;0;0;7;0;15;0;0;10;0
355030881000103;1;10;1;0;3;0;3;1;0;4;0
355030881000104;1;8;3;0;3;0;6;5;0;3;0
355030881000105;1;21;1;0;7;0;22;1;1;11;0
355030881000106;1;15;2;1;12;0;16;1;0;12;0
355030881000107;1;28;3;0;14;0;25;0;0;8;0
355030881000108;1;6;1;1;1;0;3;0;0;6;0
355030881000109;1;10;5;0;9;1;16;0;0;13;2
355030881000110;1;20;2;0;14;0;14;1;0;7;0
355030881000111;1;4;0;0;8;0;6;0;0;5;0
355030881000112;1;11;2;0;17;0;16;4;1;14;0
355030881000113;1;4;0;0;1;0;3;0;0;3;0
355030881000114;1;9;1;0;2;0;13;1;0;1;0
355030881000115;1;12;0;0;1;0;11;0;0;0;0
355030881000116;1;20;2;1;21;0;33;1;2;15;0
355030881000117;1;14;0;0;9;0;10;1;0;7;1
355030881000118;1;7;2;0;7;0;5;1;0;3;0
355030881000119;1;25;2;0;14;0;16;1;0;10;0
355030881000120;1;15;1;0;14;0;21;2;0;17;0
355030881000121;1;8;0;0;0;0;3;0;0;0;0
355030881000122;1;15;0;0;3;0;6;0;0;2;0
355030881000123;1;6;0;0;1;0;8;0;0;0;0
355030881000124;1;10;0;0;3;0;6;0;0;2;0
355030881000125;1;21;0;0;2;0;22;0;0;1;0
355030881000126;1;13;1;0;0;0;17;1;0;2;0
355030881000127;1;9;0;0;0;0;12;0;1;1;0
355030881000128;1;4;0;0;2;0;5;0;0;2;0
355030881000129;1;4;1;0;2;0;8;0;1;2;0
355030881000130;1;12;1;0;0;0;6;3;1;0;0
355030881000131;1;21;1;0;0;0;14;0;0;1;0
355030881000132;1;8;0;0;9;0;13;1;0;8;0
355030881000133;1;9;0;0;3;0;12;0;0;3;0
355030881000134;1;3;0;0;0;0;3;0;0;0;0
355030881000135;1;12;1;0;8;0;11;1;0;1;0
355030881000136;1;15;2;0;1;0;19;2;0;1;0
355030881000137;1;15;0;0;4;0;11;0;0;5;0
355030881000138;1;7;0;0;11;0;15;3;0;13;0
355030881000139;1;17;0;0;6;0;18;1;0;6;0
355030881000140;1;6;1;0;2;0;8;0;0;1;0
355030881000141;1;18;0;0;11;0;17;2;0;8;0
355030881000142;1;20;2;0;10;0;8;1;0;9;0
355030881000143;1;11;1;0;2;0;11;0;0;5;0
355030881000144;1;11;0;0;1;0;11;1;0;2;0
355030881000145;1;9;0;1;7;0;10;1;0;12;0
355030881000146;1;16;1;0;13;0;24;1;1;11;0
355030881000147;1;24;4;0;19;0;26;3;0;26;0
355030881000148;1;9;3;0;6;0;11;1;0;4;0
355030881000150;8;3;0;0;0;0;4;0;0;0;0
355030881000151;8;0;1;0;2;0;3;0;0;1;0
355030881000152;8;0;0;0;1;0;0;0;0;0;0
355030881000153;1;17;0;0;35;0;14;0;0;12;0
355030881000154;1;7;0;0;14;0;6;1;0;7;0
355030881000155;1;17;1;0;6;0;12;0;0;6;0
355030881000156;1;32;1;0;7;0;17;2;0;17;0
355030881000157;1;29;3;1;19;0;36;2;0;18;0
355030881000158;1;28;3;0;23;0;34;2;0;21;0
355030881000159;1;25;2;1;11;0;26;1;2;8;0
355030881000160;1;16;1;0;18;0;11;1;0;9;0
355030881000161;1;6;2;0;5;0;8;0;0;4;0
355030881000162;1;22;0;0;23;0;24;1;0;16;0
355030881000163;1;14;0;0;21;0;18;1;1;16;0
355030881000164;1;18;1;0;7;0;6;0;0;8;0
355030881000165;1;19;1;0;13;0;17;0;0;26;0
355030881000166;1;7;1;0;5;0;9;0;0;3;0
355030881000167;1;34;2;2;6;0;10;2;0;7;0
355030881000168;4;14;0;0;5;0;10;0;0;2;0
355030881000169;1;30;1;0;5;0;34;2;1;10;0
355030881000171;2;23;0;0;24;0;34;1;0;17;0
355030881000172;1;49;0;1;25;0;37;1;1;28;0
355030881000173;1;24;1;0;12;0;10;1;0;13;0
355030881000174;1;22;1;0;10;0;24;0;0;14;0
355030881000175;1;20;0;0;17;0;16;0;0;21;0
355030881000176;1;18;1;0;12;0;16;0;0;12;0
355030881000177;1;18;0;0;16;0;16;0;1;19;0
355030881000178;1;25;1;1;15;0;39;2;0;11;0
355030881000179;1;9;2;0;7;0;9;0;0;6;0
355030881000180;1;35;9;0;41;0;39;12;0;51;0
355030881000181;1;25;0;0;30;0;26;3;0;29;0
355030881000182;1;17;2;1;17;0;14;2;1;17;0
355030881000183;1;17;0;0;17;0;24;4;0;13;0
355030881000184;1;11;1;1;15;0;5;0;0;7;0
355030881000185;1;6;2;0;12;0;15;1;0;12;0
355030881000186;1;6;0;0;3;0;1;0;0;3;0
355030881000187;8;1;0;0;0;0;3;0;0;0;0
355030881000189;2;12;0;1;8;0;13;0;0;5;0
355030881000190;2;7;1;0;2;0;2;0;0;0;0
355030881000191;2;8;3;0;5;1;5;2;0;11;1
355030881000192;1;20;0;0;17;0;16;0;0;22;0
355030881000193;1;33;2;0;25;0;43;3;0;27;0
355030881000194;1;34;4;0;19;0;32;3;0;19;0
355030881000195;1;11;0;0;7;0;12;2;0;8;0
355030881000196;1;26;4;0;27;0;33;4;0;23;0
355030881000197;1;21;1;1;21;0;31;1;2;39;0
355030881000198;1;15;8;0;17;0;23;4;0;13;0
355030881000199;1;28;9;0;28;0;27;1;0;31;0
355030881000200;1;13;1;0;14;0;14;1;0;16;0
355030881000201;1;22;1;0;8;0;17;0;0;17;0
355030881000202;1;28;0;0;24;0;26;0;0;22;0
355030881000203;1;21;5;0;38;0;22;4;0;47;0
355030881000204;1;8;0;0;6;0;10;1;0;4;0
355030881000205;1;12;0;0;8;0;9;0;0;8;0
355030881000206;1;7;2;0;6;0;4;0;0;8;0
355030881000207;1;24;1;0;19;0;16;2;0;17;0
355030881000208;1;26;2;0;28;0;26;1;0;22;0
355030881000210;8;0;X;X;X;X;X;X;X;X;X
355030881000211;1;16;0;0;6;0;9;0;0;7;0
355030881000212;1;14;0;0;3;0;16;0;0;2;0
355030881000213;1;4;0;0;4;0;8;0;0;1;0
355030881000214;1;0;0;0;0;0;1;0;0;0;0
355030881000215;4;16;0;0;2;0;9;1;0;4;0
355030881000216;1;3;0;0;2;0;3;0;0;0;0
355030881000217;2;37;0;0;19;0;32;1;0;16;0
355030881000218;2;11;0;2;11;0;14;0;1;7;0
355030881000219;1;20;0;0;29;0;30;0;0;28;0
355030881000220;1;32;4;0;14;0;28;0;0;15;0
355030881000221;1;23;2;0;16;0;30;4;1;22;0
355030881000222;1;30;1;0;20;0;28;1;0;26;0
355030881000223;1;5;0;0;6;0;4;2;0;2;0
355030881000224;1;11;1;0;6;0;12;4;0;12;0
355030881000225;1;25;4;0;26;0;18;2;0;24;0
355030881000226;1;30;4;1;22;0;33;2;0;34;0
355030881000227;1;26;2;0;17;0;21;1;0;13;0
355030881000228;1;12;3;0;13;0;17;1;1;12;0
355030881000229;8;1;X;X;X;X;X;X;X;X;X
355030881000230;1;40;2;0;6;0;45;0;0;6;0
355030881000231;1;19;0;0;13;0;17;1;0;23;0
355030881000232;1;20;1;0;14;0;36;0;0;7;0
355030881000234;1;17;0;0;13;0;17;4;0;13;0
355030881000235;8;1;0;0;0;0;3;0;0;0;0
355030881000236;1;14;0;1;12;0;24;2;0;3;0
355030881000237;1;19;0;0;21;0;18;0;0;4;0
355030881000238;1;7;1;0;17;0;12;0;0;10;0
355030881000239;1;2;0;0;0;0;3;0;0;1;0
355030881000240;1;14;4;0;5;0;8;2;0;9;0
355030881000241;1;7;0;0;7;0;8;1;0;4;0
355030881000242;1;9;2;0;5;0;6;1;0;4;0
355030881000243;1;8;0;0;0;0;6;0;0;1;0
355030881000244;1;3;1;0;1;0;5;0;0;0;0
355030881000245;1;11;0;0;2;0;5;0;0;3;0
355030881000246;1;10;0;1;15;0;10;1;0;7;0
355030881000247;1;0;0;0;0;0;1;0;0;0;0
355030881000248;1;11;0;0;1;0;9;0;0;0;0
355030881000249;1;6;0;0;3;0;5;0;0;2;0
355030881000250;1;11;0;0;2;0;9;0;1;0;0
355030881000251;1;3;0;0;1;0;0;0;0;3;0
355030881000252;1;8;1;0;8;0;6;2;0;8;0
355030881000253;1;4;0;0;1;0;1;0;0;0;0
355030881000256;4;10;0;0;4;0;4;0;0;0;0
355030881000257;8;0;0;0;0;0;0;0;0;0;0
355030881000258;8;1;0;0;0;0;0;0;0;0;0
355030881000263;8;0;X;X;X;X;X;X;X;X;X
355030881000265;8;0;X;X;X;X;X;X;X;X;X
355030881000266;8;1;0;0;2;0;0;0;0;0;0
355030881000268;8;1;0;0;3;0;3;0;0;1;0
355030881000270;1;4;0;3;2;0;4;0;3;0;0
355030881000271;1;5;1;2;0;0;3;0;0;1;0
355030881000272;1;54;1;0;37;0;52;5;0;38;0
355030881000273;2;18;0;0;11;0;13;0;0;9;0
355030881000274;8;0;X;X;X;X;X;X;X;X;X
355030881000275;8;0;X;X;X;X;X;X;X;X;X
355030881000276;8;0;0;0;0;0;0;0;0;1;0
355030881000277;8;1;0;0;0;0;0;0;0;0;0
355030881000279;1;12;1;0;9;0;9;2;0;15;0
355030881000280;4;52;4;0;15;0;67;3;0;7;0
355030881000284;8;0;X;X;X;X;X;X;X;X;X
355030881000285;1;40;3;1;27;0;37;4;0;19;0
355030881000286;2;3;0;0;0;0;6;0;0;2;0
355030881000287;2;32;0;0;17;0;25;4;0;9;0
355030881000288;1;26;3;0;22;0;34;4;0;16;0
355030881000289;8;0;X;X;X;X;X;X;X;X;X
355030881000290;2;8;0;0;3;0;10;1;0;7;0
355030881000292;1;34;1;0;23;0;19;1;0;31;0
355030881000293;1;28;1;0;5;0;24;0;0;6;0
355030881000294;1;13;3;0;16;0;22;1;0;16;0
355030881000295;1;45;6;0;37;0;56;2;0;48;0
355030881000297;1;3;0;0;2;0;6;0;0;1;0
355030881000298;1;1;0;0;0;0;2;0;0;2;0
355030881000299;1;2;0;0;0;0;3;0;0;0;0
355030881000300;1;1;0;0;0;0;1;0;0;0;0
355030881000301;1;9;0;0;7;0;10;3;0;2;0
355030881000303;1;0;X;X;X;X;X;X;X;X;X
355030881000304;1;18;1;0;6;0;14;1;0;2;0
355030881000305;1;9;2;0;6;0;5;1;0;5;0
355030881000306;1;3;0;0;2;0;4;0;0;2;0
355030881000307;1;1;0;0;0;0;0;0;0;0;0
355030881000308;1;6;0;0;1;0;1;0;0;2;0
355030881000309;1;8;1;1;2;0;9;0;0;9;0
355030881000310;1;0;1;0;1;0;3;1;0;0;0
355030881000311;1;7;1;0;10;0;4;4;0;9;0
355030881000312;1;15;3;0;26;0;10;4;0;23;0
355030881000315;1;12;6;0;2;0;12;1;0;1;0
355030881000316;1;2;1;0;2;0;2;0;0;0;0
355030881000317;1;16;1;3;26;0;16;5;1;18;0
355030881000318;1;10;0;0;9;0;7;0;0;5;0
355030881000319;1;8;0;0;6;0;5;0;0;4;0
355030881000320;1;5;1;0;1;0;5;1;0;0;0
355030881000321;1;11;1;1;13;0;5;0;0;10;0
355030881000322;1;18;2;1;21;1;22;2;0;12;0
355030881000323;1;7;1;0;2;0;4;0;0;2;0
355030881000324;1;11;2;0;4;0;5;1;0;4;0
355030881000325;1;0;1;0;1;0;2;0;0;2;0
355030882000001;1;13;0;0;3;0;12;1;1;1;0
355030882000002;1;7;1;0;0;0;12;0;1;2;0
355030882000003;1;8;0;0;2;0;8;1;0;6;0
355030882000004;1;16;1;0;1;0;12;0;0;2;0
355030882000005;1;12;0;0;2;0;6;0;0;0;0
355030882000006;1;7;0;0;2;0;10;0;2;5;0
355030882000007;1;10;0;0;0;0;4;0;0;0;0
355030882000008;1;9;0;0;1;0;5;0;1;0;0
355030882000009;1;15;0;1;0;0;12;2;0;0;0
355030882000010;1;4;1;3;1;0;4;0;0;2;0
355030882000011;1;4;1;0;2;0;1;4;0;4;0
355030882000012;1;13;1;0;3;0;9;1;0;1;0
355030882000013;1;10;0;2;3;1;7;0;0;0;0
355030882000014;1;18;1;0;4;1;17;1;1;5;2
355030882000015;1;10;0;0;0;0;13;0;0;0;0
355030882000016;1;11;0;0;1;0;4;1;0;1;0
355030882000017;1;6;0;1;0;0;6;1;0;1;0
355030882000018;1;5;0;1;2;0;9;0;0;1;0
355030882000019;1;16;1;0;4;0;20;1;0;0;0
355030882000020;1;11;0;0;5;0;10;1;0;3;0
355030882000021;1;7;1;0;1;0;6;1;0;2;0
355030882000022;1;9;0;0;2;0;8;0;0;6;0
355030882000023;1;18;0;0;9;0;12;0;0;6;0
355030882000024;1;18;2;0;1;0;14;0;0;4;0
355030882000025;1;25;0;0;6;0;12;2;0;9;0
355030882000026;1;6;0;0;2;0;5;2;0;2;0
355030882000027;1;26;0;0;3;0;12;0;0;1;0
355030882000028;1;13;0;1;4;0;18;3;1;1;0
355030882000029;1;13;0;0;2;0;7;0;0;2;0
355030882000030;1;16;0;0;2;0;13;1;0;2;0
355030882000031;1;11;0;0;3;0;16;0;0;0;0
355030882000032;1;8;2;0;1;0;6;2;0;3;0
355030882000033;1;14;0;0;4;0;10;1;0;6;0
355030882000034;1;23;1;0;5;0;18;1;0;6;0
355030882000035;1;16;1;0;2;0;22;1;0;1;0
355030882000036;1;15;1;0;1;0;14;1;0;1;0
355030882000037;1;6;0;1;3;0;9;0;1;1;0
355030882000038;1;10;0;0;0;0;9;0;0;0;0
355030882000039;1;13;2;0;2;0;9;0;0;1;0
355030882000040;1;23;1;0;2;0;5;3;0;2;0
355030882000041;1;5;0;0;0;0;10;1;0;1;0
355030882000042;1;17;1;1;1;0;16;0;0;0;0
355030882000043;1;3;0;0;2;0;10;0;0;0;0
355030882000044;1;5;0;0;0;0;4;0;0;0;0
355030882000045;1;4;0;0;0;0;8;0;0;0;0
355030882000046;1;8;0;0;2;0;8;0;0;5;0
355030882000047;1;13;0;0;1;0;13;0;0;3;0
355030882000048;1;7;0;0;1;0;7;0;0;3;0
355030882000049;1;10;0;0;0;0;8;0;0;4;0
355030882000050;1;9;6;0;3;0;16;1;0;8;0
355030882000051;1;5;0;0;6;0;7;1;0;6;0
355030882000052;1;14;0;0;1;0;9;0;0;4;0
355030882000053;1;9;0;0;6;0;17;1;0;5;0
355030882000054;1;12;0;1;1;0;10;0;0;1;0
355030882000055;1;9;0;0;3;0;12;0;0;4;0
355030882000056;1;17;1;0;1;0;21;0;0;1;0
355030882000057;1;15;1;0;1;0;13;1;0;8;0
355030882000058;1;14;1;0;2;0;6;0;0;6;0
355030882000059;1;12;1;0;3;0;11;0;0;2;0
355030882000060;1;6;2;0;1;0;2;0;0;0;0
355030882000061;1;9;0;0;3;0;6;1;0;2;0
355030882000062;1;10;1;0;7;0;6;0;0;5;1
355030882000063;1;11;0;2;2;0;6;0;0;0;0
355030882000064;1;13;0;2;0;0;6;0;1;0;0
355030882000065;1;17;0;0;4;0;16;0;2;4;0
355030882000066;1;12;1;1;1;0;19;0;0;0;0
355030882000067;1;6;0;0;0;0;13;0;0;1;0
355030882000068;1;9;0;2;2;0;12;0;0;3;0
355030882000069;1;12;0;0;1;0;9;0;0;3;0
355030882000070;1;1;0;0;0;0;2;0;0;0;0
355030882000071;1;13;0;0;0;0;13;0;0;0;0
355030882000072;1;8;0;0;2;0;15;0;0;0;0
355030882000074;1;7;0;0;1;0;7;0;0;2;0
355030882000075;1;26;0;0;0;0;19;0;0;3;0
355030882000076;1;6;0;0;0;0;4;0;0;1;0
355030882000077;1;8;0;0;2;0;12;1;0;4;0
355030882000078;1;17;0;0;1;0;6;0;0;1;0
355030882000079;1;28;1;0;3;0;23;1;0;0;0
355030882000080;1;6;0;0;0;0;4;0;0;2;0
355030882000081;1;19;0;0;3;0;11;1;0;2;0
355030882000082;1;16;0;0;3;0;14;1;0;5;0
355030882000083;1;21;1;0;2;0;8;0;0;3;0
355030882000084;1;7;1;1;3;0;7;0;0;1;0
355030882000085;1;3;0;0;0;0;8;0;0;2;0
355030882000086;1;12;1;0;5;0;6;0;0;3;0
355030882000087;1;22;0;1;1;0;10;0;0;1;0
355030882000088;1;11;0;0;0;0;10;0;0;1;0
355030882000089;1;12;0;1;3;0;12;1;0;2;0
355030882000090;1;10;1;0;1;0;10;1;0;0;0
355030882000091;1;9;0;0;4;0;7;1;0;1;0
355030882000092;1;6;3;0;6;0;8;0;0;1;0
355030882000093;1;13;0;0;5;0;9;1;0;4;0
355030882000094;1;16;2;0;3;0;18;1;0;7;0
355030882000095;1;16;1;0;6;0;18;0;0;5;0
355030882000096;1;12;0;0;2;0;13;0;0;1;0
355030882000097;1;13;1;0;3;0;16;0;0;0;0
355030882000098;1;9;1;0;2;0;15;1;0;4;0
355030882000099;1;12;0;0;1;0;9;0;0;1;0
355030882000100;1;15;2;0;6;0;14;1;0;3;0
355030882000101;1;9;0;0;1;0;11;0;1;2;0
355030882000102;1;10;0;0;5;0;9;0;0;3;0
355030882000103;1;8;2;0;2;0;7;1;0;0;0
355030882000104;1;17;2;0;3;0;14;0;0;4;0
355030882000105;1;4;0;0;0;0;6;0;0;0;0
355030882000106;1;6;1;0;0;0;8;0;0;0;0
355030882000107;1;2;0;0;0;0;2;0;0;0;0
355030882000108;1;10;0;0;1;0;6;1;0;1;0
355030882000109;1;11;0;0;3;0;14;0;0;2;0
355030882000110;1;10;1;0;6;0;4;5;0;3;0
355030882000111;1;12;1;0;7;0;21;1;1;3;0
355030882000112;1;11;0;0;0;0;6;0;0;1;0
355030882000113;1;7;0;0;1;0;6;0;0;0;0
355030882000114;1;5;0;3;2;0;6;0;1;1;0
355030882000115;1;19;0;0;4;0;17;0;4;6;0
355030882000116;1;9;0;0;0;0;6;0;0;1;0
355030882000117;1;4;0;0;0;0;5;0;0;2;0
355030882000118;1;11;2;1;1;0;6;0;0;3;0
355030882000119;1;9;1;0;0;0;10;0;0;2;0
355030882000120;1;6;1;0;1;0;10;1;0;2;0
355030882000121;1;18;0;0;3;0;11;0;1;3;0
355030882000122;1;12;0;0;1;0;9;0;0;6;0
355030882000123;1;12;1;1;9;0;10;5;0;5;0
355030882000124;1;22;2;0;5;0;12;0;1;3;0
355030882000125;1;7;0;0;3;0;5;1;0;4;0
355030882000126;1;3;0;0;1;0;5;0;0;0;0
355030882000127;1;0;X;X;X;X;X;X;X;X;X
355030882000128;1;2;0;0;3;0;5;0;0;0;0
355030882000129;1;7;0;0;2;0;12;0;0;1;0
355030882000130;1;9;0;0;0;0;6;0;0;0;0
355030882000131;1;15;1;1;1;0;16;0;1;5;0
355030882000132;1;13;0;0;3;0;13;0;1;3;0
355030882000133;1;6;0;0;2;0;4;0;0;5;0
355030882000134;1;11;1;0;2;0;8;0;0;0;0
355030882000135;1;13;1;0;1;0;8;0;1;0;0
355030882000136;1;13;0;0;1;0;8;3;0;4;0
355030882000137;1;11;0;1;1;0;10;0;0;5;0
355030882000138;1;9;2;0;3;0;11;0;0;3;0
355030882000139;1;2;0;0;2;0;0;0;0;5;0
355030882000140;1;9;0;0;0;3;3;0;0;0;0
355030882000141;1;22;0;0;1;0;11;0;0;1;0
355030882000142;1;6;0;0;4;0;13;0;0;4;0
355030882000143;1;16;0;0;1;0;12;0;1;1;0
355030882000144;1;2;0;0;0;0;5;0;0;1;0
355030882000145;1;3;0;0;2;0;5;0;0;1;0
355030882000146;1;13;0;1;4;0;6;0;1;1;0
355030882000147;1;5;0;0;3;0;5;0;0;1;0
355030882000148;1;7;1;0;3;0;11;0;0;2;0
355030882000149;1;6;0;0;2;0;4;0;0;0;0
355030882000150;1;13;0;0;4;0;9;1;0;4;0
355030882000151;1;9;1;0;8;0;6;0;0;5;0
355030882000152;1;14;0;0;1;0;8;1;0;2;0
355030882000153;1;15;0;0;2;0;23;0;0;0;0
355030882000154;1;15;0;1;1;0;22;0;2;3;0
355030882000155;1;8;0;0;0;0;10;0;0;1;0
355030882000156;1;8;0;1;0;0;13;0;0;1;0
355030882000157;1;16;0;0;0;0;15;0;3;1;0
355030882000158;1;14;1;0;3;0;6;0;0;0;0
355030882000159;1;11;0;1;5;0;5;0;1;1;0
355030882000160;1;14;1;0;0;0;11;0;0;0;0
355030882000161;1;19;0;1;1;0;24;0;3;2;0
355030882000162;1;3;0;0;0;0;6;0;0;0;0
355030882000163;1;5;0;0;2;0;7;0;1;2;0
355030882000164;1;3;1;0;1;0;8;1;0;1;0
355030882000165;1;2;0;0;1;0;5;0;0;2;0
355030882000166;1;13;0;0;0;0;11;1;0;1;0
355030882000167;1;7;0;0;0;0;8;0;0;3;0
355030882000168;1;14;0;0;1;0;4;0;0;1;0
355030882000169;1;8;0;0;1;0;6;0;0;1;0
355030882000170;1;5;0;0;0;0;3;0;0;4;0
355030882000171;1;8;1;1;3;0;8;1;1;5;0
355030882000172;1;2;X;X;X;X;X;X;X;X;X
355030882000173;1;26;1;1;0;0;19;0;4;3;0
355030882000174;1;10;0;0;6;0;6;0;0;2;0
355030882000175;1;4;0;0;3;0;8;0;0;1;0
355030883000001;1;17;0;0;5;0;14;0;0;8;0
355030883000002;1;12;1;0;1;0;23;0;0;0;0
355030883000003;1;25;0;0;0;0;33;0;0;2;0
355030883000004;1;11;4;0;25;0;8;2;0;9;0
355030883000005;1;10;0;0;1;0;17;0;0;0;0
355030883000006;1;19;2;1;9;0;22;1;1;5;0
355030883000007;1;3;0;0;0;0;5;1;0;0;0
355030883000008;1;40;2;0;50;0;28;0;0;38;0
355030883000009;1;5;3;0;9;0;7;2;0;13;0
355030883000010;1;10;0;1;1;0;5;0;1;1;0
355030883000011;1;39;5;0;49;0;33;6;0;34;0
355030883000012;1;4;0;0;0;0;2;0;0;0;0
355030883000013;1;0;0;0;0;0;1;0;0;0;0
355030883000014;1;47;3;0;37;0;51;3;0;56;0
355030883000015;1;20;2;0;11;0;19;1;0;14;0
355030883000016;1;35;0;4;6;0;30;0;1;1;0
355030883000017;1;21;0;0;1;0;11;0;0;1;0
355030883000018;1;16;0;1;1;0;12;0;0;2;0
355030883000019;1;17;0;0;1;0;9;0;1;1;0
355030883000020;1;7;0;0;1;0;2;0;0;0;0
355030883000021;1;7;0;0;1;0;3;0;0;0;0
355030883000022;1;12;0;0;2;0;13;0;0;0;0
355030883000023;1;88;0;4;2;0;91;2;4;1;0
355030883000024;1;12;0;0;0;0;8;1;0;0;0
355030883000025;1;9;0;0;0;0;10;0;0;0;0
355030883000026;1;3;0;0;1;0;6;0;1;0;0
355030883000027;1;2;0;0;0;0;2;0;0;0;0
355030883000028;1;4;0;1;0;0;6;0;0;0;0
355030883000029;1;4;0;3;1;0;5;0;0;0;0
355030883000030;1;4;0;0;0;0;10;0;0;0;0
355030883000031;1;23;1;1;17;0;12;1;0;27;0
355030883000032;1;19;1;0;76;0;15;8;0;73;0
355030883000033;1;40;2;0;43;0;44;1;1;46;0
355030883000034;1;37;1;1;42;0;33;1;3;36;0
355030883000035;1;53;1;1;38;0;53;3;0;29;0
355030883000036;1;44;3;1;48;0;43;3;0;49;0
355030883000037;1;36;5;0;41;0;43;2;0;62;0
355030883000038;1;50;4;0;89;0;48;4;1;82;0
355030883000039;1;44;5;0;48;0;42;2;2;41;0
355030883000040;1;6;0;0;6;0;11;1;0;19;0
355030883000041;1;21;2;0;35;0;40;1;0;41;0
355030883000042;1;48;4;0;32;0;36;2;0;20;0
355030883000043;1;3;0;0;1;0;4;0;0;0;0
355030883000044;1;20;2;2;30;0;28;2;0;17;0
355030883000045;1;2;0;0;0;0;3;0;0;0;0
355030883000046;1;22;3;0;36;0;23;4;0;39;0
355030883000047;1;7;0;0;5;0;8;1;0;2;0
355030883000048;1;26;4;0;16;0;20;1;0;22;0
355030883000049;1;30;1;0;4;0;21;0;0;6;0
355030883000050;1;6;0;0;4;0;6;1;0;7;0
355030883000051;1;16;0;0;33;0;14;2;1;28;0
355030883000052;1;10;1;1;13;0;9;0;0;7;0
355030883000053;1;1;0;0;0;0;1;0;0;0;0
355030883000054;1;2;0;0;0;0;4;0;0;1;0
355030883000055;1;12;0;0;10;0;12;0;0;4;0
355030883000056;1;12;1;0;8;0;8;0;0;7;0
355030883000057;1;4;0;0;0;0;9;0;0;0;0
355030883000058;1;12;0;0;0;0;11;0;0;0;0
355030883000059;1;4;0;0;1;0;3;0;0;0;0
355030883000060;1;12;0;0;1;0;10;0;0;0;0
355030883000061;1;0;0;0;0;0;1;0;0;0;0
355030883000062;1;18;1;0;7;0;15;0;0;3;0
355030883000063;1;10;0;1;1;0;6;0;0;2;0
355030883000064;1;29;2;0;9;0;20;1;0;10;0
355030883000065;1;10;1;3;0;0;8;0;0;1;0
355030883000066;1;9;0;0;0;0;5;0;0;0;0
355030883000067;1;3;0;0;1;0;8;0;0;0;0
355030883000068;1;4;0;0;4;0;5;0;0;5;0
355030883000069;1;11;0;2;13;0;19;3;0;11;0
355030883000070;1;44;6;0;40;0;38;3;2;43;0
355030883000071;1;35;2;0;39;0;31;2;0;44;0
355030883000072;1;3;0;0;3;0;6;1;0;2;0
355030883000073;1;12;0;0;13;0;7;2;0;22;0
355030883000074;1;12;1;0;30;0;16;0;0;22;0
355030883000075;1;4;0;0;0;0;4;0;0;0;0
355030883000076;1;17;1;0;26;0;19;0;0;31;0
355030883000077;1;5;0;0;3;0;13;0;0;1;0
355030883000078;1;13;0;1;0;0;10;0;1;1;0
355030883000079;1;1;0;0;0;0;5;0;0;0;0
355030883000080;1;6;0;0;0;0;1;0;0;0;0
355030883000081;1;1;0;0;0;0;2;0;0;0;0
355030883000082;1;11;0;1;0;0;9;0;1;0;0
355030883000083;1;4;0;0;0;0;4;0;0;0;0
355030883000084;1;22;0;1;11;0;12;0;0;9;0
355030883000085;1;12;1;0;18;0;12;2;0;19;0
355030883000086;1;31;0;0;15;0;21;6;0;10;0
355030883000087;1;7;0;0;14;0;6;0;0;9;0
355030883000088;1;6;0;0;0;0;3;0;0;0;0
355030883000089;1;4;0;0;0;0;10;0;0;0;0
355030883000090;1;4;0;0;0;0;5;0;0;0;0
355030883000091;1;8;0;0;3;0;7;0;0;5;0
355030883000092;1;6;0;0;0;0;6;0;0;0;0
355030883000093;1;13;0;0;0;0;11;0;0;0;0
355030883000094;1;21;0;0;1;0;15;0;0;0;0
355030883000095;1;10;0;0;0;0;4;0;0;0;0
355030883000096;1;4;0;0;1;0;5;0;0;0;0
355030883000097;1;12;1;0;3;0;12;1;0;2;0
355030883000098;1;6;0;0;1;0;11;3;0;3;0
355030883000099;1;10;0;0;4;0;7;0;0;3;0
