Cod_setor,Situacao_setor,V022,5a15salarios,15oumais
355030880000141,1,1099008,584500,398700
355030880000142,1,554681,198200,340500
355030880000143,1,2028000,200800,1779400
355030880000145,1,910390,540900,257850
355030880000146,1,1251706,604310,451200
355030880000147,1,1494819,547285,879400
355030880000148,1,484006,217200,209300
355030880000149,1,583925,353525,167800
355030880000150,1,560279,319600,157500
355030880000151,1,587975,339100,146000
355030880000152,1,499980,253400,165000
355030880000153,1,167463,6900,0
355030880000154,1,624732,434270,85500
355030880000155,1,588654,376800,79000
355030880000156,1,1058640,483000,523000
355030880000157,1,1183460,317300,835500
355030880000158,1,1101064,416859,652483
355030880000159,1,551614,176500,353410
355030880000160,1,803090,459400,207000
355030880000161,1,525070,338120,96300
355030880000163,1,372863,235230,85000
355030880000164,1,1498215,560600,859900
355030880000165,1,1210430,751600,312400
355030880000166,1,1266090,417050,764500
355030880000167,1,659987,432162,135895
355030880000168,1,1226160,434700,741400
355030880000169,1,571239,372659,155000
355030880000170,1,981300,104800,868700
355030880000171,1,526156,334156,155900
355030880000172,1,1168521,309600,822500
355030880000173,1,1343661,449151,856100
355030880000174,1,738190,236200,476350
355030880000175,1,1022400,528400,420000
355030880000176,1,539065,234081,261400
355030880000177,1,1505501,435100,1023552
355030880000178,1,350921,141800,87000
355030881000001,1,184882,49612,63500
355030881000002,1,252216,101100,0
355030881000003,1,272611,80900,24400
355030881000004,1,394346,99100,104000
355030881000005,1,302950,118700,24000
355030881000006,1,459861,180340,57000
355030881000007,1,259847,116200,0
355030881000008,1,196141,59100,0
355030881000009,1,368635,146901,32000
355030881000010,1,930178,469135,326001
355030881000011,1,372782,104630,92000
355030881000012,1,430940,97650,35000
355030881000013,1,334614,78000,8500
355030881000014,1,320257,145500,8000
355030881000015,1,480737,181025,63500
355030881000016,1,536132,172460,151200
355030881000017,1,379944,147700,100600
355030881000018,1,484452,226800,85000
355030881000019,1,380802,109400,44000
355030881000020,1,392283,186100,36200
355030881000021,1,432890,106500,74000
355030881000022,1,440595,161300,28000
355030881000023,1,120005,16555,0
355030881000024,1,118560,36347,0
355030881000025,1,1363000,421600,799300
355030881000026,1,928110,176500,679500
355030881000027,1,416590,187200,176500
355030881000028,1,796441,237000,328000
355030881000029,1,438339,180152,180000
355030881000030,1,272345,47700,15000
355030881000031,1,81060,8000,0
355030881000032,1,48550,4500,0
355030881000033,1,346869,119400,34000
355030881000034,1,304188,97500,18500
355030881000035,1,256115,93100,50000
355030881000036,1,122665,44300,10000
355030881000037,1,215416,88400,29000
355030881000038,1,200385,105300,10000
355030881000039,1,236100,81400,16500
355030881000040,1,572421,277720,80000
355030881000041,1,188408,67500,16068
355030881000042,1,401317,193200,54000
355030881000043,1,331924,142000,22000
355030881000044,1,552960,247900,222000
355030881000045,1,631408,292100,172800
355030881000046,1,728899,342100,251500
355030881000047,1,1232465,391400,775000
355030881000048,1,456030,184400,116000
355030881000049,1,236342,104100,38000
355030881000050,1,619832,203500,62000
355030881000051,1,118100,30700,0
355030881000052,1,115589,15500,0
355030881000053,1,594825,197324,68000
355030881000054,1,388068,122100,48000
355030881000055,1,159691,41600,0
355030881000056,1,134152,28360,0
355030881000057,1,306080,91900,19000
355030881000058,1,27349,7500,0
355030881000059,1,336395,127700,20000
355030881000060,1,341580,148090,36500
355030881000061,1,376907,192001,50000
355030881000062,1,783238,276100,375300
355030881000063,1,426917,240800,28500
355030881000064,1,505021,191300,203150
355030881000065,1,522755,229300,182500
355030881000066,1,368792,171100,64000
355030881000067,1,376980,123000,100800
355030881000068,1,69435,23000,10000
355030881000069,1,329644,98200,77400
355030881000070,1,68846,14000,0
355030881000071,1,107288,23600,0
355030881000072,1,108830,10000,0
355030881000073,1,181484,0,0
355030881000074,1,336821,48600,0
355030881000075,1,303469,55400,50000
355030881000076,1,194157,35510,0
355030881000077,1,296770,17500,0
355030881000078,1,279082,62400,8900
355030881000079,1,124279,3000,0
355030881000080,1,261783,77170,29000
355030881000081,1,121670,28225,0
355030881000082,1,309490,58234,0
355030881000083,1,45570,7500,0
355030881000084,1,81934,8000,0
355030881000085,1,125676,6600,0
355030881000086,1,376420,172700,110000
355030881000087,1,293870,4000,0
355030881000088,1,136930,10200,0
355030881000089,1,186856,3000,0
355030881000090,1,726905,306925,345500
355030881000091,1,1573461,552709,866100
355030881000092,1,681550,193000,377000
355030881000093,1,522697,172000,219402
355030881000094,1,530801,243150,101000
355030881000095,1,676317,349554,109700
355030881000096,1,639973,282010,140800
355030881000097,1,615793,237066,246720
355030881000098,1,732143,272207,312000
355030881000099,1,63150,17600,37000
355030881000100,1,356580,66500,209000
355030881000101,1,100305,20000,0
355030881000102,1,219367,76810,0
355030881000103,1,67090,9000,0
355030881000104,1,82781,5000,0
355030881000105,1,285433,45700,0
355030881000106,1,164013,25400,0
355030881000107,1,502918,167010,26000
355030881000108,1,91164,20500,0
355030881000109,1,190485,11800,16500
355030881000110,1,199730,27000,0
355030881000111,1,181406,18751,0
355030881000112,1,183784,8650,0
355030881000113,1,26072,3000,0
355030881000114,1,425604,221161,42000
355030881000115,1,794254,179451,547850
355030881000116,1,304693,38900,8000
355030881000117,1,196802,29500,0
355030881000118,1,86972,4000,15000
355030881000119,1,351079,46300,16000
355030881000120,1,247315,32000,0
355030881000121,1,435018,230400,108700
355030881000122,1,367438,175800,78000
355030881000123,1,228397,93200,71500
355030881000124,1,652849,217300,312400
355030881000125,1,682297,214380,281000
355030881000126,1,448613,205800,108550
355030881000127,1,415453,211300,115000
355030881000128,1,235493,98100,51300
355030881000129,1,57990,6000,0
355030881000130,1,319509,112100,78500
355030881000131,1,510635,329500,21000
355030881000132,1,144168,20100,0
355030881000133,1,528440,151710,200350
355030881000134,1,416420,207060,126500
355030881000135,1,280596,80300,28250
355030881000136,1,232230,35000,0
355030881000137,1,414095,139800,37000
355030881000138,1,168280,2600,8000
355030881000139,1,218120,58300,9000
355030881000140,1,143104,6200,0
355030881000141,1,181880,15000,23000
355030881000142,1,220487,14600,24000
355030881000143,1,173960,24700,0
355030881000144,1,253530,91400,43000
355030881000145,1,67006,3600,0
355030881000146,1,386525,66073,28500
355030881000147,1,236426,18500,0
355030881000148,1,58595,3000,0
355030881000150,8,11320,0,0
355030881000151,8,157870,0,150000
355030881000152,8,14820,6800,0
355030881000153,1,205949,8660,0
355030881000154,1,65172,3000,0
355030881000155,1,205863,19800,26000
355030881000156,1,312536,29500,0
355030881000157,1,485740,57500,18000
355030881000158,1,367490,47370,0
355030881000159,1,425371,138000,0
355030881000160,1,142542,3200,0
355030881000161,1,111669,10000,0
355030881000162,1,312244,40830,0
355030881000163,1,103241,3000,0
355030881000164,1,110996,16800,0
355030881000165,1,82745,0,0
355030881000166,1,44370,10350,0
355030881000167,1,107485,0,0
355030881000168,4,101343,5000,0
355030881000169,1,372019,88450,0
355030881000171,2,189349,26887,0
355030881000172,1,479239,52000,20000
355030881000173,1,256055,40100,20000
355030881000174,1,271035,52200,0
355030881000175,1,258151,21300,0
355030881000176,1,221537,15700,0
355030881000177,1,279138,32900,0
355030881000178,1,146938,3000,0
355030881000179,1,75500,6000,0
355030881000180,1,372117,12000,0
355030881000181,1,254047,25000,0
355030881000182,1,88640,0,0
355030881000183,1,209721,13500,0
355030881000184,1,121234,23000,0
355030881000185,1,59498,0,0
355030881000186,1,33460,0,0
355030881000187,8,26048,8800,0
355030881000189,2,151470,35300,0
355030881000190,2,35401,7500,0
355030881000191,2,104270,12600,10000
355030881000192,1,192320,15500,0
355030881000193,1,336680,29300,0
355030881000194,1,433035,49900,8000
355030881000195,1,110011,14500,0
355030881000196,1,289490,3000,0
355030881000197,1,361797,33198,0
355030881000198,1,152905,0,0
355030881000199,1,224354,14000,0
355030881000200,1,211685,14000,9000
355030881000201,1,182116,11200,0
355030881000202,1,249370,16700,8000
355030881000203,1,282570,4600,0
355030881000204,1,90060,0,0
355030881000205,1,47620,0,0
355030881000206,1,34300,0,0
355030881000207,1,179086,14000,0
355030881000208,1,254893,20535,0
355030881000210,8,,0,0
355030881000211,1,142725,12000,0
355030881000212,1,182988,57000,10000
355030881000213,1,175680,62400,10000
355030881000214,1,46031,0,20000
355030881000215,4,121240,28600,0
355030881000216,1,20271,3000,0
355030881000217,2,331885,38000,10000
355030881000218,2,149892,21600,0
355030881000219,1,190616,3300,0
355030881000220,1,316767,24700,0
355030881000221,1,188329,9000,0
355030881000222,1,336165,9500,0
355030881000223,1,43607,0,0
355030881000224,1,109094,6000,0
355030881000225,1,199318,9000,0
355030881000226,1,314103,14500,8000
355030881000227,1,186884,22800,0
355030881000228,1,213904,6500,0
355030881000229,8,,0,0
355030881000230,1,270394,61750,10201
355030881000231,1,93848,10600,0
355030881000232,1,124916,9000,8000
355030881000234,1,168671,19200,0
355030881000235,8,9224,0,0
355030881000236,1,135410,3500,0
355030881000237,1,145704,20900,0
355030881000238,1,67704,0,0
355030881000239,1,16570,0,0
355030881000240,1,83564,7000,0
355030881000241,1,40620,0,0
355030881000242,1,182044,4500,0
355030881000243,1,397552,184600,65000
355030881000244,1,319961,91800,146200
355030881000245,1,90390,27695,0
355030881000246,1,212008,31300,0
355030881000247,1,145527,3150,0
355030881000248,1,801601,185000,534201
355030881000249,1,178740,76500,10000
355030881000250,1,919220,509450,297000
355030881000251,1,78015,3000,17000
355030881000252,1,150023,24000,0
355030881000253,1,65850,39500,0
355030881000256,4,109086,43900,0
355030881000257,8,31200,24000,0
355030881000258,8,5310,0,0
355030881000263,8,,0,0
355030881000265,8,,0,0
355030881000266,8,30470,9000,0
355030881000268,8,21229,3000,0
355030881000270,1,40289,12100,0
355030881000271,1,64470,29100,0
355030881000272,1,573672,112400,0
355030881000273,2,179085,23900,12000
355030881000274,8,,0,0
355030881000275,8,,0,0
355030881000276,8,1200,0,0
355030881000277,8,5700,0,0
355030881000279,1,60299,5800,0
355030881000280,4,205323,6000,0
355030881000284,8,,0,0
355030881000285,1,581506,147100,19000
355030881000286,2,41125,9000,0
355030881000287,2,312581,30600,0
355030881000288,1,462769,80400,44050
355030881000289,8,,0,0
355030881000290,2,82380,0,0
355030881000292,1,387877,45300,0
355030881000293,1,449917,164355,8000
355030881000294,1,212430,0,0
355030881000295,1,389021,18100,0
355030881000297,1,45275,10000,0
355030881000298,1,30830,5000,0
355030881000299,1,20520,3000,0
355030881000300,1,107310,35800,58500
355030881000301,1,199875,56000,72640
355030881000303,1,,0,0
355030881000304,1,154599,17560,21000
355030881000305,1,62630,6000,0
355030881000306,1,39330,4500,8000
355030881000307,1,12520,0,0
355030881000308,1,25420,0,0
355030881000309,1,69198,2900,20000
355030881000310,1,62300,0,0
355030881000311,1,31512,6000,0
355030881000312,1,93842,3500,0
355030881000315,1,125023,26100,0
355030881000316,1,40420,0,0
355030881000317,1,98716,7500,0
355030881000318,1,45053,17700,0
355030881000319,1,44050,0,0
355030881000320,1,42690,3200,0
355030881000321,1,94356,18000,0
355030881000322,1,147138,18000,0
355030881000323,1,40290,0,0
355030881000324,1,42503,0,0
355030881000325,1,16650,0,0
355030882000001,1,351091,133600,8000
355030882000002,1,720520,278660,322360
355030882000003,1,391549,185200,82200
355030882000004,1,292385,130750,40000
355030882000005,1,416353,181235,86000
355030882000006,1,152020,38000,12000
355030882000007,1,326310,148700,46000
355030882000008,1,323033,113300,77000
355030882000009,1,686056,327873,154201
355030882000010,1,370966,208550,37000
355030882000011,1,215997,95900,18000
355030882000012,1,516060,253000,75000
355030882000013,1,220336,69000,21000
355030882000014,1,297242,96951,8000
355030882000015,1,472550,245800,135050
355030882000016,1,217197,68600,14800
355030882000017,1,272680,82900,20000
355030882000018,1,213655,92100,0
355030882000019,1,452690,211400,89000
355030882000020,1,695503,293961,230800
355030882000021,1,513040,179580,159100
355030882000022,1,336213,131180,42000
355030882000023,1,566155,248800,119000
355030882000024,1,635350,276250,144730
355030882000025,1,787707,358410,206000
355030882000026,1,202080,79300,40000
355030882000027,1,495644,211690,56000
355030882000028,1,395862,93200,114000
355030882000029,1,237750,105200,24000
355030882000030,1,400217,208500,69500
355030882000031,1,625209,337670,109000
355030882000032,1,246214,89300,19000
355030882000033,1,360312,132500,70000
355030882000034,1,625423,229800,206000
355030882000035,1,480463,221200,57200
355030882000036,1,263575,108900,70000
355030882000037,1,293864,95200,35000
355030882000038,1,380711,198010,81300
355030882000039,1,300183,126070,40000
355030882000040,1,502337,189500,87500
355030882000041,1,618381,291500,144000
355030882000042,1,493779,188151,117150
355030882000043,1,797489,323660,369300
355030882000044,1,1180900,380000,694800
355030882000045,1,295180,141250,72000
355030882000046,1,533391,222800,96000
355030882000047,1,354674,132830,59470
355030882000048,1,276348,149200,39000
355030882000049,1,533427,260600,84000
355030882000050,1,403227,100200,90000
355030882000051,1,273810,49600,0
355030882000052,1,387579,170100,48600
355030882000053,1,332169,126210,16000
355030882000054,1,174616,80100,12000
355030882000055,1,224877,50000,38000
355030882000056,1,363295,180355,48000
355030882000057,1,389230,119700,36000
355030882000058,1,353689,145700,66000
355030882000059,1,383980,133700,68000
355030882000060,1,250766,71100,8000
355030882000061,1,360801,214400,26000
355030882000062,1,548497,260960,102000
355030882000063,1,648160,433350,84500
355030882000064,1,609590,336294,127000
355030882000065,1,1163508,504978,431000
355030882000066,1,601250,307400,123000
355030882000067,1,527565,294000,99510
355030882000068,1,631791,387134,99900
355030882000069,1,545752,198850,189500
355030882000070,1,266701,90000,156201
355030882000071,1,790355,303850,369000
355030882000072,1,673250,198500,410500
355030882000074,1,1063222,272900,717500
355030882000075,1,1422738,442310,695700
355030882000076,1,465070,182200,199400
355030882000077,1,653986,376950,56000
355030882000078,1,287416,140960,32000
355030882000079,1,1458610,663804,398065
355030882000080,1,261021,104550,31000
355030882000081,1,396378,148680,35000
355030882000082,1,675683,338400,97200
355030882000083,1,463635,209110,57300
355030882000084,1,328712,184500,26000
355030882000085,1,262815,143600,31000
355030882000086,1,371854,147200,23000
355030882000087,1,452915,200800,77000
355030882000088,1,252860,98300,92500
355030882000089,1,351108,129100,66180
355030882000090,1,165377,62800,38000
355030882000091,1,148363,24300,39000
355030882000092,1,210064,36050,31000
355030882000093,1,310111,92700,34201
355030882000094,1,283653,66600,8000
355030882000095,1,628547,308410,75000
355030882000096,1,225600,108310,0
355030882000097,1,232985,85600,0
355030882000098,1,242627,127800,0
355030882000099,1,277355,103200,9500
355030882000100,1,578707,242400,134800
355030882000101,1,651270,291090,222500
355030882000102,1,490218,179400,133900
355030882000103,1,318230,87500,78100
355030882000104,1,706245,380500,163800
355030882000105,1,397393,171077,110000
355030882000106,1,347970,106800,63000
355030882000107,1,134585,47000,64500
355030882000108,1,517654,209171,121000
355030882000109,1,362449,170990,21500
355030882000110,1,450318,178200,31500
355030882000111,1,801564,434700,78000
355030882000112,1,414751,202530,61500
355030882000113,1,307522,119952,31000
355030882000114,1,177535,71440,24000
355030882000115,1,586823,272100,94700
355030882000116,1,292255,41500,158900
355030882000117,1,167330,92300,0
355030882000118,1,214435,73300,8000
355030882000119,1,341776,98430,84900
355030882000120,1,197530,23000,10000
355030882000121,1,536065,207366,141000
355030882000122,1,242791,87310,8000
355030882000123,1,232673,40510,62000
355030882000124,1,402805,147200,26600
355030882000125,1,276027,93350,10000
355030882000126,1,225310,136710,21300
355030882000127,1,,0,0
355030882000128,1,137816,40000,65000
355030882000129,1,243060,114000,32000
355030882000130,1,261339,103800,40800
355030882000131,1,364808,160100,10000
355030882000132,1,299382,122620,12000
355030882000133,1,203599,63100,11000
355030882000134,1,306171,127300,10300
355030882000135,1,403014,190167,67500
355030882000136,1,323415,110250,15000
355030882000137,1,228498,70990,0
355030882000138,1,224170,50500,0
355030882000139,1,74140,0,0
355030882000140,1,177411,63800,0
355030882000141,1,274454,98600,29300
355030882000142,1,427291,165020,101000
355030882000143,1,623947,302500,112500
355030882000144,1,338270,154050,61000
355030882000145,1,180658,85700,10800
355030882000146,1,271394,152800,51500
355030882000147,1,156250,58000,0
355030882000148,1,305446,126350,24500
355030882000149,1,232139,112200,24000
355030882000150,1,376636,101900,69000
355030882000151,1,203205,64300,0
355030882000152,1,272938,114751,17000
355030882000153,1,1444512,708760,587500
355030882000154,1,725416,330990,162400
355030882000155,1,196269,78800,20000
355030882000156,1,420140,223660,70420
355030882000157,1,708050,457030,97850
355030882000158,1,245684,82609,10200
355030882000159,1,561636,247650,144500
355030882000160,1,308420,189900,16000
355030882000161,1,940495,466600,394500
355030882000162,1,373353,104100,160500
355030882000163,1,271643,106500,8000
355030882000164,1,213390,81600,12000
355030882000165,1,125089,36500,30000
355030882000166,1,352183,146100,45000
355030882000167,1,241803,58800,66000
355030882000168,1,484887,288875,130900
355030882000169,1,75322,20600,8000
355030882000170,1,190978,73200,8000
355030882000171,1,304087,134900,19000
355030882000172,1,,0,0
355030882000173,1,1324170,567700,657350
355030882000174,1,257031,116750,44000
355030882000175,1,28612,0,0
355030883000001,1,1380132,57300,1233328
355030883000002,1,1371080,250100,1067400
355030883000003,1,2465197,410900,1950656
355030883000004,1,83834,0,11600
355030883000005,1,1581120,119400,1443400
355030883000006,1,1161050,332800,735900
355030883000007,1,269060,71400,181500
355030883000008,1,403728,28000,14000
355030883000009,1,62123,3500,10000
355030883000010,1,1108531,112100,972311
355030883000011,1,543121,45800,15000
355030883000012,1,458760,21600,427000
355030883000013,1,601610,29000,570000
355030883000014,1,432369,6000,0
355030883000015,1,165719,6300,18800
355030883000016,1,2101663,310700,1690123
355030883000017,1,637765,343700,227800
355030883000018,1,805701,355922,388519
355030883000019,1,714956,258686,384900
355030883000020,1,394095,255865,89300
355030883000021,1,458303,213081,207000
355030883000022,1,1015074,123800,866755
355030883000023,1,6640892,777300,5760206
355030883000024,1,1201440,303300,874800
355030883000025,1,659174,161973,474951
355030883000026,1,712850,262600,391600
355030883000027,1,562620,28200,519700
355030883000028,1,1450360,186800,1232500
355030883000029,1,1028410,102950,907500
355030883000030,1,971950,336900,582300
355030883000031,1,236214,42400,26000
355030883000032,1,351463,0,0
355030883000033,1,350193,0,0
355030883000034,1,329329,16600,0
355030883000035,1,377365,20000,0
355030883000036,1,348292,12600,0
355030883000037,1,479760,13100,9000
355030883000038,1,825745,125000,40600
355030883000039,1,534118,62900,9000
355030883000040,1,127829,3500,0
355030883000041,1,223047,11500,0
355030883000042,1,364051,8000,0
355030883000043,1,31466,6500,17551
355030883000044,1,191657,3500,0
355030883000045,1,378044,81451,269155
355030883000046,1,560412,53350,15000
355030883000047,1,70493,16700,0
355030883000048,1,566500,151265,73000
355030883000049,1,708623,286604,118600
355030883000050,1,110944,10101,0
355030883000051,1,333012,0,0
355030883000052,1,172111,7600,0
355030883000053,1,872940,46700,823800
355030883000054,1,469600,55700,411500
355030883000055,1,499393,173930,165000
355030883000056,1,96976,0,0
355030883000057,1,2280355,237800,2000950
355030883000058,1,2115008,28700,2075108
355030883000059,1,842701,86700,744600
355030883000060,1,991040,151900,769500
355030883000061,1,254370,86500,159000
355030883000062,1,399660,130500,20000
355030883000063,1,298249,149900,31000
355030883000064,1,424310,100500,18500
355030883000065,1,257610,123000,62000
355030883000066,1,521385,87800,409500
355030883000067,1,317654,149500,116000
355030883000068,1,27095,0,0
355030883000069,1,197043,22300,10000
355030883000070,1,511691,35922,0
355030883000071,1,379174,26100,18000
355030883000072,1,35090,0,0
355030883000073,1,81009,0,0
355030883000074,1,140962,3000,0
355030883000075,1,567969,19209,538660
355030883000076,1,183136,12115,0
355030883000077,1,368710,138515,49000
355030883000078,1,525024,257203,199401
355030883000079,1,391711,146400,188000
355030883000080,1,395220,210400,144300
355030883000081,1,307020,174600,81000
355030883000082,1,1546210,203500,1337800
355030883000083,1,1318430,107500,1205800
355030883000084,1,302150,99400,58000
355030883000085,1,94208,6300,0
355030883000086,1,398971,106024,0
355030883000087,1,131291,16440,0
355030883000088,1,799950,79900,708000
355030883000089,1,525600,73650,439150
355030883000090,1,634536,193706,396800
355030883000091,1,510000,200000,303500
355030883000092,1,574990,106500,455000
355030883000093,1,837427,169800,634200
355030883000094,1,1236780,92050,1117500
355030883000095,1,379004,101500,259800
355030883000096,1,522360,155500,340700
355030883000097,1,690301,203150,463500
355030883000098,1,1041990,196610,799300
355030883000099,1,393917,217430,132900
355030883000100,1,570249,183400,349300
355030883000101,1,651100,201500,431700
355030883000102,1,518590,233100,195500
355030883000103,1,358160,136300,164100
355030883000104,1,565106,222100,316036
355030883000105,1,844460,171300,622700
355030883000106,1,567850,113900,432000
355030883000107,1,494172,80610,404402
355030883000108,1,1388799,426743,900751
355030883000109,1,740401,233200,489401
355030883000110,1,638110,90600,535700
355030883000111,1,816430,247200,534000
355030883000112,1,1411020,71520,1335200
355030883000113,1,1047617,44200,1001411
355030883000114,1,722855,125800,585300
355030883000115,1,737683,86800,641500
355030883000116,1,1825170,157300,1654500
355030883000117,1,797140,201350,567100
355030883000118,1,721900,152400,554000
355030883000119,1,1274161,171551,1076200
355030883000120,1,544100,61500,476300
355030883000121,1,1156119,113302,1017629
355030883000122,1,366493,154900,167500
355030883000123,1,1047700,100000,939800
355030883000124,1,825400,127000,683800
355030883000125,1,1309570,16000,1280500
355030883000126,1,1494092,346850,1086281
355030883000127,1,913821,106900,783200
355030883000128,1,441704,221100,168800
355030883000129,1,397495,159700,177000
355030883000130,1,740428,93156,597880
355030883000131,1,888650,113100,764000
355030883000132,1,549522,135975,365790
355030883000133,1,467100,130000,288200
355030883000134,1,401850,88900,300500
355030883000135,1,52958,3000,0
355030883000136,1,148703,0,0
355030883000137,1,631822,332900,233400
355030883000138,1,892628,365950,472800
355030883000139,1,1024648,439300,547500
355030883000140,1,326748,5000,0
355030883000141,1,356923,34600,0
355030883000142,1,468374,28300,0
355030883000143,1,391009,0,8000
355030883000144,1,197396,5800,0
355030883000145,1,285597,15800,15000
355030883000146,1,39665,0,0
355030883000147,1,371965,0,0
355030883000149,1,71644,10000,0
355030883000150,1,411268,224478,162900
355030883000151,1,1483505,240155,1222200
355030883000152,1,1178736,72800,1090666
355030883000153,1,798940,196420,568110
355030883000154,1,706865,120800,550705
355030883000155,1,1096690,115000,966500
355030883000156,1,1313911,286851,981100
355030883000157,1,922566,148250,744900
355030883000158,1,374741,115700,209550
355030883000159,1,624310,20500,594000
355030883000160,1,518084,41000,454000
355030883000161,1,309510,51000,250000
355030883000162,1,763776,31000,699900
355030883000163,1,312825,24500,245300
355030883000164,1,963530,81000,868100
355030883000165,1,1339501,66000,1265201
355030883000166,1,410853,203700,145000
355030883000168,1,521399,133800,362100
355030883000169,1,1406230,208700,1176900
355030883000170,1,379026,48100,295500
355030883000171,1,613401,95500,497000
355030883000172,1,2668800,207400,2441700
355030883000173,1,1022810,150300,833000
355030883000174,1,540200,243300,242000
355030883000175,1,457811,273200,154300
355030883000176,1,2062393,158502,1835001
355030883000177,1,1776188,190250,1522200
355030883000178,1,613020,52500,548000
355030883000179,1,847755,14500,811000
355030883000180,1,650900,33500,613500
355030883000181,1,681111,30000,643000
355030883000182,1,1961815,8000,1942800
355030883000183,1,2143320,42500,2095500
355030883000184,1,1196270,58555,1125350
355030883000185,1,972082,13000,950000
355030883000186,1,857216,34000,808400
355030883000187,1,1185760,20000,1156820
355030883000188,1,1239640,0,1234000
355030883000189,1,755914,10000,742419
355030883000190,1,1223642,74800,1133000
355030883000191,1,652170,49000,570800
355030883000192,1,800930,29100,747440
355030883000193,1,1580207,383260,1100027
355030883000194,1,509695,55555,432000
355030883000195,1,297584,16500,0
355030883000196,1,1034667,473050,462900
355030883000197,1,515669,320480,131700
355030883000198,1,951560,313300,572810
355030883000199,1,1470552,211500,1248800
355030883000200,1,982690,393780,525150
355030883000201,1,442471,79926,338070
355030883000202,1,322050,35000,275000
355030883000203,1,1369603,220770,1107215
355030883000204,1,1256301,323500,885600
355030883000205,1,936580,164300,749250
355030883000206,1,703059,130951,552590
355030883000207,1,570894,163996,370500
355030883000208,1,570648,76550,0
355030883000209,1,234429,3000,0
355030883000210,1,334574,28700,10000
355030883000211,1,165732,19100,10000
355030883000212,1,836513,222900,572700
355030883000213,1,231540,22000,192000
355030883000214,1,130110,56000,63500
355030883000215,1,2462669,444520,1770120
355030883000216,1,3107420,245200,2787310
355030883000217,1,1430715,542107,782900
355030883000218,1,2781071,1061445,1482211
355030883000219,1,64750,0,0
355030883000221,1,782259,319339,415144
355030883000222,1,104420,0,0
355030883000223,1,30310,5000,0
355030884000001,1,267869,21600,0
355030884000002,1,257315,32700,0
355030884000003,1,181815,18200,8000
355030884000004,1,153571,12800,0
355030884000005,1,153935,15300,0
355030884000006,1,103587,6500,0
355030884000007,1,190913,46900,18000
355030884000008,1,206668,23900,0
355030884000009,1,233382,47800,0
355030884000010,1,183401,63170,10000
355030884000011,1,77160,0,0
355030884000012,1,217765,34600,0
355030884000013,1,121278,16000,9000
355030884000014,1,176106,30600,0
355030884000015,1,162187,31600,0
355030884000016,1,103305,0,0
355030884000017,1,162870,20350,8000
355030884000018,1,179795,15300,0
355030884000019,1,204882,44976,8000
355030884000020,1,200933,16400,0
355030884000021,1,309300,66000,12000
355030884000022,1,358998,42326,0
355030884000023,1,320687,94473,0
355030884000024,1,265070,43800,0
355030884000025,1,52518,13000,0
355030884000026,1,654495,100500,18000
355030884000027,1,356389,115220,0
355030884000028,1,354395,164200,13500
355030884000029,1,297275,89800,8000
355030884000030,1,54443,5000,0
355030884000031,1,279991,42300,0
355030884000032,1,170028,23700,0
355030884000033,1,172768,21500,8000
355030884000034,1,121766,18000,0
355030884000035,1,159588,13200,0
355030884000036,1,52370,3000,0
355030884000037,1,239476,29550,0
355030884000038,1,136087,8600,0
355030884000039,1,59605,4000,0
355030884000040,1,151192,5800,0
355030884000041,1,264488,36850,0
355030884000042,1,108495,6000,0
355030884000043,1,220284,15000,8000
355030884000044,1,201268,40304,0
355030884000045,1,193437,17400,0
355030884000046,1,198663,18000,0
355030884000047,1,263940,22300,8000
355030884000048,1,157136,10360,0
355030884000049,1,143940,15950,0
355030884000050,1,141817,8800,0
355030884000051,1,122560,0,0
355030884000052,1,180245,0,0
355030884000053,1,113570,4800,0
355030884000054,1,307040,51200,8000
355030884000055,1,144958,27000,0
355030884000056,1,199571,42900,0
355030884000057,1,225932,50900,16000
355030884000058,1,376302,84400,20000
355030884000059,1,192085,37200,20000
355030884000060,1,270316,73900,0
355030884000061,1,223187,82400,8000
355030884000062,1,354150,123000,0
355030884000063,1,360372,52330,0
355030884000064,1,230043,34800,8000
355030884000065,1,232393,30553,0
355030884000066,1,234665,48800,0
355030884000067,1,209895,3000,0
355030884000068,1,141130,19600,9000
355030884000069,1,271738,28600,0
355030884000070,1,433992,103450,30500
355030884000071,1,268514,61600,40000
355030884000072,1,252602,45800,0
355030884000073,1,147798,11500,0
355030884000074,1,49880,0,0
355030884000075,1,201487,7700,0
355030884000076,1,121823,5151,9000
355030884000077,1,185656,8000,0
355030884000078,1,38218,0,0
355030884000079,1,191951,19500,0
355030884000080,1,85606,0,0
355030884000081,1,156337,12000,0
355030884000082,1,175405,21200,0
355030884000083,1,217070,6000,0
355030884000084,1,75955,13000,0
355030884000085,1,266178,24800,31600
355030884000086,1,290977,45100,0
355030884000087,1,211981,38600,0
355030884000088,1,118136,15500,0
355030884000089,1,141685,3000,0
355030884000090,1,249957,21997,10000
355030884000091,1,328132,45200,0
355030884000092,1,166480,23800,0
355030884000093,1,337858,126800,10200
355030884000094,1,799943,293000,321400
355030884000095,1,0,0,0
355030884000096,1,605928,323900,108900
355030884000097,1,162162,35500,8000
355030884000098,1,366469,188150,0
355030884000099,1,344265,62800,140000
355030884000100,1,401131,128000,53500
355030884000101,1,209405,50250,18500
355030884000102,1,177533,28900,20000
355030884000103,1,284020,84500,18000
355030884000104,1,189777,11900,0
355030884000105,1,199358,28400,0
